issue_id,issue_key,resolution,issue_status,issue_type,created_date,resolution_date,description,organisation,load_date
"13839","SD-3821","Duplicate","Closed","Service Request","2023-08-29T10:10:19.487+1200","2023-09-05T15:06:27.726+1200","Incident INC0242651  has a new comment","The Warehouse Group","2023-10-01"
"13838","SD-3820","Done","Closed","Service Request","2023-08-29T08:49:19.782+1200","2023-09-05T15:18:43.545+1200","[Kordia Corp] WINDBP40 Low Disk Space on I:\SQL_Logs","Kordia","2023-10-01"
"13837","SD-3819","Done","Closed","Service Request","2023-08-29T07:23:26.656+1200","2023-09-18T13:58:40.076+1200","TWG Smartpad Authorization  INC0236954  has a new comment","The Warehouse Group","2023-10-01"
"13836","SD-3818","Done","Closed","Service Request","2023-08-29T06:52:03.946+1200","2023-09-06T15:14:04.742+1200","Error attempting to connect to Business Central from Postman collection","EMA","2023-10-01"
"13835","SD-3817","Duplicate","Closed","Service Request","2023-08-29T00:15:48.517+1200","2023-09-06T08:40:42.521+1200","Incident INC0242651  has a new comment","The Warehouse Group","2023-10-01"
"13834","SD-3816","Done","Closed","Service Request","2023-08-28T16:43:04.781+1200","2023-08-28T19:38:16.037+1200","NZGT: Update missing from NZ-AVD-ProdSH03","NZGT","2023-10-01"
"13833","SD-3815","Done","Closed","Service Request","2023-08-28T15:44:15.782+1200","2023-08-29T00:25:28.198+1200","Incident INC0242651 assigned to your squad: Please add Peakon App to my Okta","The Warehouse Group","2023-10-01"
"13832","SD-3814","","Pending","Service Request","2023-08-28T11:24:53.882+1200","","unable to create users stories ","EMA","2023-10-01"
"13831","SD-3813","Declined","Closed","Change","2023-08-28T10:28:39.440+1200","2023-08-29T17:11:33.895+1200","[Sealink] Veeam M365 backup missing licenses ","Sealink","2023-10-01"
"13830","SD-3812","Done","Closed","Service Request","2023-08-28T10:02:02.770+1200","2023-09-07T16:56:05.597+1200","NZGT: Register with OKTA before the cutover today","NZGT","2023-10-01"
"13829","SD-3811","Done","Closed","Service Request","2023-08-28T09:23:26.052+1200","2023-08-30T11:30:23.200+1200","Incident INC0241690 assigned to your squad: Please install Workplace by facebook App in my Apps in okta.","The Warehouse Group","2023-10-01"
"13828","SD-3810","Done","Closed","Service Request","2023-08-28T09:19:53.957+1200","2023-09-06T22:31:49.564+1200","New Ticket #3883250 - HIGH Priority - Install Syncsort licenses licazsbatchd01, licazsbatcha01, and licazebatchp01 by Thur","LIC","2023-10-01"
"13827","SD-3809","Done","Closed","Service Request","2023-08-28T08:56:00.458+1200","2023-09-14T15:36:57.357+1200","TWG- Torpedo7.co.nz health check configuration and add TWG Email","The Warehouse Group","2023-10-01"
"13826","SD-3808","Declined","Closed","Service Request","2023-08-28T08:12:23.579+1200","2023-08-28T11:37:02.511+1200","Incident INC0242424 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13825","SD-3807","Declined","Closed","Service Request","2023-08-28T08:12:21.572+1200","2023-08-28T11:37:02.727+1200","Incident INC0242438 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13824","SD-3806","Declined","Closed","Service Request","2023-08-28T08:12:19.508+1200","2023-08-28T11:37:02.949+1200","Incident INC0242359 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13823","SD-3805","Declined","Closed","Service Request","2023-08-28T08:12:17.330+1200","2023-08-28T11:37:03.162+1200","Incident INC0242405 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13822","SD-3804","Declined","Closed","Service Request","2023-08-28T08:12:15.120+1200","2023-08-28T11:37:01.886+1200","Incident INC0242360 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13821","SD-3803","Declined","Closed","Service Request","2023-08-28T08:12:12.951+1200","2023-08-28T11:37:02.086+1200","Incident INC0242423 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13820","SD-3802","Declined","Closed","Service Request","2023-08-28T08:12:10.237+1200","2023-08-28T11:37:02.287+1200","Incident INC0242381 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13819","SD-3801","Declined","Closed","Service Request","2023-08-28T08:12:08.099+1200","2023-08-28T11:36:58.472+1200","Incident INC0242430 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13818","SD-3800","Declined","Closed","Service Request","2023-08-28T08:12:05.862+1200","2023-08-28T11:36:58.826+1200","Incident INC0242409 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13817","SD-3799","Declined","Closed","Service Request","2023-08-28T08:12:02.909+1200","2023-08-28T11:36:59.057+1200","Incident INC0242446 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13816","SD-3798","Declined","Closed","Service Request","2023-08-28T08:12:00.486+1200","2023-08-28T11:36:59.279+1200","Incident INC0242323 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13815","SD-3797","Declined","Closed","Service Request","2023-08-28T08:11:58.015+1200","2023-08-28T11:37:00.231+1200","Incident INC0242379 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13814","SD-3796","Declined","Closed","Service Request","2023-08-28T08:11:55.599+1200","2023-08-28T11:37:00.497+1200","Incident INC0242420 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13813","SD-3795","Declined","Closed","Service Request","2023-08-28T08:11:53.171+1200","2023-08-28T11:37:00.758+1200","Incident INC0242422 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13812","SD-3794","Declined","Closed","Service Request","2023-08-28T08:11:50.276+1200","2023-08-28T11:37:00.982+1200","Incident INC0242406 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13811","SD-3793","Declined","Closed","Service Request","2023-08-28T08:11:47.388+1200","2023-08-28T11:36:59.643+1200","Incident INC0242467 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13810","SD-3792","Declined","Closed","Service Request","2023-08-28T08:11:44.964+1200","2023-08-28T11:36:59.979+1200","Incident INC0242408 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13809","SD-3791","Declined","Closed","Service Request","2023-08-28T08:11:42.558+1200","2023-08-28T11:37:01.668+1200","Incident INC0242454 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13808","SD-3790","Declined","Closed","Service Request","2023-08-28T08:11:38.820+1200","2023-08-28T11:37:01.208+1200","Incident INC0242366 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13807","SD-3789","Declined","Closed","Service Request","2023-08-28T08:11:35.523+1200","2023-08-28T11:37:01.443+1200","Incident INC0242382 assigned to your squad: Password reset request: Windows/Okta","The Warehouse Group","2023-10-01"
"13806","SD-3788","Done","Closed","Service Request","2023-08-25T17:07:33.565+1200","2023-08-25T17:15:21.723+1200","TWG Secret Server - Weekly User Management Check","The Warehouse Group","2023-10-01"
"13805","SD-3787","Done","Closed","Service Request","2023-08-25T16:45:47.604+1200","2023-08-28T08:55:02.301+1200","Incident INC0242400  has a new comment","The Warehouse Group","2023-10-01"
"13804","SD-3786","Done","Closed","Service Request","2023-08-25T16:41:35.285+1200","2023-08-25T22:17:34.708+1200","Incident INC0242400 assigned to your squad: disable secret server user","The Warehouse Group","2023-10-01"
"13803","SD-3785","Done","Closed","Service Request","2023-08-25T15:04:35.654+1200","2023-09-06T10:13:41.596+1200","Patching on srv-sea-inthub-00 ","Sealink","2023-10-01"
"13802","SD-3784","Done","Closed","Service Request","2023-08-25T14:24:44.697+1200","2023-09-18T18:10:30.598+1200","Turn on d365 logs into EMA Sentinel ","EMA","2023-10-01"
"13801","SD-3783","Done","Closed","Service Request","2023-08-25T11:59:35.682+1200","2023-08-31T19:03:10.520+1200","Incident INC0242342 assigned to your squad: Cannot access myLearning is getting an error message \"Either the user name does not exist in our system or it has be","The Warehouse Group","2023-10-01"
"13800","SD-3782","Done","Closed","Service Request","2023-08-25T11:57:44.157+1200","2023-09-01T10:48:08.730+1200","Incident INC0242338 assigned to your squad: Cannot access myLearning is getting an error message \"Either the user name does not exist in our system or it has be","The Warehouse Group","2023-10-01"
"13799","SD-3781","Declined","Closed","Service Request","2023-08-25T09:18:10.972+1200","2023-08-25T12:13:07.982+1200","Incident INC0242266 assigned to your squad: Microstrat error","The Warehouse Group","2023-10-01"
"13798","SD-3780","Done","Closed","Service Request","2023-08-25T09:18:08.482+1200","2023-08-31T11:41:29.962+1200","Incident INC0242265 assigned to your squad: Peakon","The Warehouse Group","2023-10-01"
"13797","SD-3779","Declined","Closed","Service Request","2023-08-25T09:18:05.528+1200","2023-08-25T12:14:36.525+1200","Incident INC0242252 assigned to your squad: Laserfiche","The Warehouse Group","2023-10-01"
"13796","SD-3778","Done","Closed","Incident","2023-08-25T07:52:50.895+1200","2023-08-28T08:21:53.946+1200","Metlifecare - VBR onsite Daily3 policy backup failed XenSFv001","Metlifecare","2023-10-01"
"13795","SD-3777","Declined","Closed","Service Request","2023-08-24T14:53:14.164+1200","2023-08-24T15:46:49.734+1200","Incident INC0242224 assigned to your squad: Install Camtasia","The Warehouse Group","2023-10-01"
"13794","SD-3776","Done","Closed","Service Request","2023-08-24T14:17:49.644+1200","2023-08-29T21:10:45.828+1200","NZGT: Domian Controller Restarts","NZGT","2023-10-01"
"13793","SD-3775","Declined","Closed","Service Request","2023-08-24T13:57:39.524+1200","2023-08-24T15:53:48.175+1200","Incident INC0242217 assigned to your squad: Please add this user to be able to log in to MyLearning.","The Warehouse Group","2023-10-01"
"13792","SD-3774","Done","Closed","Incident","2023-08-24T11:44:54.345+1200","2023-08-24T15:44:37.040+1200","Sealink - CPU % > 90.0 for at least 10 minutes on 'SRV-SL-00'","Sealink","2023-10-01"
"13791","SD-3773","Done","Closed","Incident","2023-08-24T11:07:23.946+1200","2023-08-28T08:21:37.485+1200","Metlifecare - Configuration Backup for mlcvbrssmdr01","Metlifecare","2023-10-01"
"13790","SD-3772","Done","Closed","Incident","2023-08-24T09:45:04.452+1200","2023-08-24T09:46:18.756+1200","TWG - Cloudflare alert","The Warehouse Group","2023-10-01"
"13789","SD-3771","Declined","Closed","Service Request","2023-08-24T08:44:35.129+1200","2023-08-24T10:44:50.311+1200","Incident INC0242038 assigned to your squad: RF Guns","The Warehouse Group","2023-10-01"
"13788","SD-3770","Declined","Closed","Service Request","2023-08-24T08:44:32.742+1200","2023-08-24T10:46:13.838+1200","Incident INC0242048 assigned to your squad: Please change status of order 23000463","The Warehouse Group","2023-10-01"
"13787","SD-3769","Declined","Closed","Service Request","2023-08-24T08:44:30.423+1200","2023-08-24T10:47:26.581+1200","Incident INC0242058 assigned to your squad: In EF #22987454 the item 4902430075503 needs to change to refunded online/not suitable. Please can you adjust? TIA","The Warehouse Group","2023-10-01"
"13786","SD-3768","Declined","Closed","Service Request","2023-08-24T08:44:27.580+1200","2023-08-24T10:48:18.728+1200","Incident INC0242041 assigned to your squad: Floor printer SEL3 not printing","The Warehouse Group","2023-10-01"
"13785","SD-3767","Declined","Closed","Service Request","2023-08-24T08:44:25.201+1200","2023-08-24T10:49:17.419+1200","Incident INC0242045 assigned to your squad: Salesforce CRM: T7 data extract for D365 migration","The Warehouse Group","2023-10-01"
"13784","SD-3766","Declined","Closed","Service Request","2023-08-24T08:44:22.740+1200","2023-08-24T10:50:10.939+1200","Incident INC0242015 assigned to your squad: team card not working at checkout","The Warehouse Group","2023-10-01"
"13783","SD-3765","Declined","Closed","Service Request","2023-08-24T08:44:20.357+1200","2023-08-24T10:51:09.181+1200","Incident INC0242059 assigned to your squad: Force stock into PO","The Warehouse Group","2023-10-01"
"13782","SD-3764","Declined","Closed","Service Request","2023-08-24T08:44:17.453+1200","2023-08-24T10:51:56.380+1200","Incident INC0242003 assigned to your squad: Cannot login to Whitiangas emails","The Warehouse Group","2023-10-01"
"13781","SD-3763","Declined","Closed","Service Request","2023-08-24T08:44:14.978+1200","2023-08-24T10:53:07.346+1200","Incident INC0242026 assigned to your squad: Unable to scan from the Ricoh 300 copier at Airport 209 copy centre","The Warehouse Group","2023-10-01"
"13780","SD-3762","Declined","Closed","Service Request","2023-08-24T08:44:12.577+1200","2023-08-24T10:54:01.183+1200","Incident INC0242044 assigned to your squad: Eftpos and monitor not working on till 153XO","The Warehouse Group","2023-10-01"
"13779","SD-3761","Declined","Closed","Service Request","2023-08-24T08:44:09.025+1200","2023-08-24T10:55:03.494+1200","Incident INC0242032 assigned to your squad: customer money has not cleared back to account","The Warehouse Group","2023-10-01"
"13778","SD-3760","Declined","Closed","Service Request","2023-08-24T08:44:05.609+1200","2023-08-24T10:56:05.008+1200","Incident INC0242016 assigned to your squad: Fog canon","The Warehouse Group","2023-10-01"
"13777","SD-3759","Declined","Closed","Service Request","2023-08-24T08:44:02.749+1200","2023-08-24T10:57:11.456+1200","Incident INC0242013 assigned to your squad: Snyk access for erpfi not working for Apple Pinca","The Warehouse Group","2023-10-01"
"13776","SD-3758","Declined","Closed","Service Request","2023-08-24T08:44:00.313+1200","2023-08-24T10:58:16.578+1200","Incident INC0242043 assigned to your squad: Archiving Paperwork Digitally Failed","The Warehouse Group","2023-10-01"
"13775","SD-3757","Declined","Closed","Service Request","2023-08-24T08:43:57.497+1200","2023-08-24T10:58:56.695+1200","Incident INC0242035 assigned to your squad: 2x IPods have not been updated to the latest floor app version","The Warehouse Group","2023-10-01"
"13774","SD-3756","Declined","Closed","Service Request","2023-08-24T08:43:54.941+1200","2023-08-24T12:39:11.989+1200","Incident INC0242020 assigned to your squad: Unable to open ECS software on the copy centre computer 1 APT","The Warehouse Group","2023-10-01"
"13773","SD-3755","Declined","Closed","Service Request","2023-08-24T08:43:52.390+1200","2023-08-24T13:21:09.188+1200","Incident INC0242008 assigned to your squad: Store company banking summary showing lot of variances","The Warehouse Group","2023-10-01"
"13772","SD-3754","Declined","Closed","Service Request","2023-08-24T08:43:49.978+1200","2023-08-24T13:21:55.608+1200","Incident INC0242005 assigned to your squad: Not able to access store emails","The Warehouse Group","2023-10-01"
"13771","SD-3753","Declined","Closed","Service Request","2023-08-24T08:43:47.221+1200","2023-08-24T13:22:44.677+1200","Incident INC0242022 assigned to your squad: Scanning for Digtal Archiving","The Warehouse Group","2023-10-01"
"13770","SD-3752","Declined","Closed","Service Request","2023-08-24T08:43:44.532+1200","2023-08-24T13:23:51.227+1200","Incident INC0242029 assigned to your squad: Citrix RDP Access","The Warehouse Group","2023-10-01"
"13769","SD-3751","Declined","Closed","Service Request","2023-08-24T08:43:41.383+1200","2023-08-24T13:24:29.382+1200","Incident INC0241979 assigned to your squad: Floor printer not printing when SEL tickets are sent to it.","The Warehouse Group","2023-10-01"
"13768","SD-3750","Declined","Closed","Service Request","2023-08-24T08:43:38.930+1200","2023-08-24T13:25:20.980+1200","Incident INC0242000 assigned to your squad: Audio Pilot - in store music","The Warehouse Group","2023-10-01"
"13767","SD-3749","Declined","Closed","Service Request","2023-08-24T08:43:36.026+1200","2023-08-24T15:55:05.394+1200","Incident INC0241999 assigned to your squad: icRed Not Working on computer","The Warehouse Group","2023-10-01"
"13766","SD-3748","Declined","Closed","Service Request","2023-08-24T08:43:33.147+1200","2023-08-24T15:56:44.605+1200","Incident INC0241947 assigned to your squad: Eftpos unit not working at as previously logged.","The Warehouse Group","2023-10-01"
